Title,Bedrooms,Bathrooms,Floor_area,City,location_area,Price_in_Cr,Price_per_sqft,floor_level,Is_in_Dhaka
"An Amazing 1302 Sq Ft Apartment Is Up For Sale And All Set For You To Settle In Bakalia, Chattogram",3.0,3.0,1302.0,chattogram,bakalia,0.59,4531.49,medium,no
Grab A 1302 Sq Ft Apartment For Sale At Dewan Bazar,3.0,3.0,1302.0,chattogram,bakalia,0.59,4531.49,medium,no
1310 Sq. Ft Apartment For Sale In Mayor Goli Near Amin Jute Mills Limited,3.0,3.0,1310.0,chattogram,west sholoshohor ward,0.55,4198.47,high,no
"Look Into This 1262 Sq Ft Flat For Sale, Is Located In Dewan Bazar.",3.0,3.0,1262.0,chattogram,bakalia,0.57,4516.64,medium,no
Have A Look At This 1253 Sq Ft Property Which Is Up For Sale Located At Dewan Bazar,3.0,3.0,1253.0,chattogram,bakalia,0.56,4469.27,low,no
"Good-looking Flat Is Vacant For Sale In Dewan Bazar, Which Is 1253 Sq Ft",3.0,3.0,1253.0,chattogram,bakalia,0.56,4469.27,low,no
1186 Sq Ft Apartment To Sale In Bakalia Close To Kazem Ali School and College,3.0,3.0,1186.0,chattogram,bakalia,0.53,4468.8,medium,no
Worthy 1650 Sq Ft Residential Apartment Is For Sale At Khulshi,3.0,3.0,1650.0,chattogram,khulshi,0.97,5878.79,medium,no
This 1572 Square Feet Residential Apartment For Sale At 16 No. Chawk Bazaar Ward,3.0,4.0,1572.0,chattogram,chawk bazaar ward,0.85,5407.12,medium,no
"Make This 1835 Sq Ft Flat Your Next Residing Location, Which Is Up For Sale, In New Monsurabad",3.0,3.0,1835.0,chattogram,North Kattali Ward,0.98,5340.6,medium,no
We Have A 1420 Sq.Ft Flat For Sale In Muradpur .,3.0,3.0,1420.0,chattogram,muradpur,0.71,5000.0,medium,no
Properly Constructed 2100 Sq Ft Flat Is Available For Sale In 16 No. Chawk Bazaar Ward,4.0,4.0,2100.0,chattogram,chawk bazaar ward,2.0,9523.81,high,no
Reasonable 1336 SQ FT flat is available for sale in 9 No. North Pahartali Ward,3.0,3.0,1336.0,chattogram,north pahartali ward,0.67,5014.97,low,no
"Great News! In The Suitable Location Of Sholokbahar, An Eye-catching Flat Of 1000 Sq Ft Is Up For Sale",3.0,2.0,1000.0,chattogram,sholokbahar,0.55,5500.0,medium,no
"Tastefully Designed This Apartment Is Now Vacant For Sale In O.r Nizam Road, Panchlaish",3.0,3.0,1672.0,chattogram,panchlaish,1.33,7954.55,low,no
This 1250 Sq. Ft Apartment Is Ready To Sale In A Satisfactory Placement Like West Khulshi R/a .,3.0,3.0,1250.0,chattogram,north pahartali ward,0.65,5200.0,low,no
Look At This 1426 Sq Ft Flat For Sale At 26 No. North Halishahar Ward,3.0,3.0,1426.0,chattogram,halishahar,0.75,5259.47,medium,no
Buy This 1620 Sq Ft Apartment In Khulshi,3.0,4.0,1620.0,chattogram,khulshi,1.09,6728.4,low,no
"Visit This 1646 Sq Ft Apartment For Sale At Khulshi, Yakub Future Park Housing",3.0,4.0,1646.0,chattogram,khulshi,1.1,6682.87,low,no
"This 1620 Sq Ft Apartment Is For Sale At Khulshi, Yakub Future Park Housing",3.0,4.0,1620.0,chattogram,khulshi,1.09,6728.4,medium,no
"This 1686 Sq Ft Apartment Is Ready For Sale At Khulshi, Yakub Future Park Housing",3.0,4.0,1686.0,chattogram,khulshi,1.13,6702.25,medium,no
"Buy This 1175 Sq Ft Flat With Nice Balconies, Located In 9 No. North Pahartali Ward",3.0,3.0,1175.0,chattogram,north pahartali ward,0.59,5021.28,medium,no
Well-constructed 1739 Sq Ft Flat Is Now Offering To You In West Khulshi R/a For Sale,3.0,3.0,1739.0,chattogram,north pahartali ward,0.87,5002.88,medium,no
"Take The Decision Of Buying This 1440 Sq Ft Flat In Bayazid, Hill View R/a",3.0,3.0,1440.0,chattogram,bayazid,0.62,4305.56,low,no
Visit This Apartment For Sale In Kattali Near Uttar Kattali Alhaj Mostafa-hakim Degree College,3.0,3.0,1200.0,chattogram,north kattali ward,0.54,4500.0,low,no
This 3 Bedroom Apartment Is For Sale At Firingee Bazaar Near Firingee Bazaar Masjid,3.0,3.0,1235.0,chattogram,firingee bazaar ward,0.62,5020.24,low,no
An Apartment Which Is Up For Sale At Firingee Bazaar Near To Firingee Bazaar Masjid,2.0,2.0,1003.0,chattogram,firingee bazaar ward,0.5,4985.04,medium,no
Visit This Apartment For Sale In Firingee Bazaar Near Bridge Ghat Baitur Riduan Jame Masjid.,3.0,3.0,1103.0,chattogram,firingee bazaar ward,0.55,4986.4,low,no
Offering you 890 SQ FT flat for sale in Ali Nagar,2.0,2.0,890.0,chattogram,bayazid,0.3,3370.79,medium,no
This 1320 Sq Ft Convenient Apartment Is Ready For Sale At 26 No. North Halishahar Ward,3.0,3.0,1320.0,chattogram,halishahar,0.55,4166.67,medium,no
This 1270 Sq Ft Amazing Apartment Is Ready For Sale At 26 No. North Halishahar Ward,3.0,3.0,1270.0,chattogram,halishahar,0.53,4173.23,medium,no
This 1270 Sq Ft Decent Apartment Is Ready For Sale At 26 No. North Halishahar Ward,3.0,3.0,1270.0,chattogram,halishahar,0.53,4173.23,medium,no
"Let Us Assists You To Buy This 1607 Sq Ft Flat In 16 No. Chawk Bazaar Ward, Percival Hill Road",3.0,3.0,1607.0,chattogram,chawk bazaar ward,1.3,8089.61,medium,no
Brand New Apartment Of 982 Sq Ft Is Available For Sale In 9 No. North Pahartali Ward,3.0,3.0,982.0,chattogram,north pahartali ward,0.39,3971.49,medium,no
Select Your Next Residing Place At This Nice Flat Of 805 Sq Ft In 9 No. North Pahartali Ward,2.0,2.0,805.0,chattogram,north pahartali ward,0.32,3975.16,medium,no
For Selling Purpose This 1102 Sq.Ft Flat Is Now Vacant In 9 No. North Pahartali Ward.,3.0,3.0,1102.0,chattogram,north pahartali ward,0.44,3992.74,low,no
"1250 Sq Ft Flat For sale At Bayazid, Polytechnic",3.0,3.0,1250.0,chattogram,bayazid,0.6,4800.0,medium,no
An Apartment Which Is Up For Sale At Proshanti R/A Near To Proshanti Jame Masjid,3.0,3.0,1120.0,chattogram,north kattali ward,0.5,4464.29,low,no
At 15 No. Bagmoniram Ward 2961 Sq Ft Ready Flat For Sale,4.0,4.0,2961.0,chattogram,bagmoniram ward,2.95,9962.85,low,no
At Chaw Bazar 1592 Square Feet Residential Apartment For Sale,3.0,3.0,1592.0,chattogram,chawk bazaar ward,0.86,5402.01,low,no
View This 1650 Sq Ft Apartment Ready For Sale In Khulshi,3.0,3.0,1650.0,chattogram,khulshi,0.97,5878.79,medium,no
"For You, 1200 Sq Ft Flat Is Now For Sale In 4 No Chandgaon Ward",2.0,3.0,1200.0,chattogram,chandgaon ward,0.75,6250.0,low,no
A Beautiful Ready Flat With 3 Bedrooms Is Available For Sale At 16 No. Chawk Bazaar Ward,3.0,4.0,1760.0,chattogram,chawk bazaar ward,1.6,9090.91,low,no
"When Location, And Convenience Is Your Priority This 3 Bedroom Flat Is For You In Somobay Residential Area-bayazid .",3.0,3.0,1433.0,chattogram,bayazid,0.78,5443.13,low,no
You Would Love To Stay In This 1870 Sq Ft Flat Up For Sale In East Nasirabad,3.0,3.0,1870.0,chattogram,east nasirabad,1.35,7219.25,low,no
In 16 No. Chawk Bazaar Ward 1595 SQ FT flat is available for sale,3.0,3.0,1595.0,chattogram,chawk bazaar ward,1.1,6896.55,medium,no
Property In West Khulshi R/A – 815 Sq Ft Flat For Sale.,2.0,2.0,815.0,chattogram,north pahartali ward,0.36,4417.18,medium,no
A 1450 Sq.Ft Residential Apartment For Sale At 9 No. North Pahartali Ward,3.0,3.0,1450.0,chattogram,north pahartali ward,0.75,5172.41,medium,no
Luxurious Residential Apartment For Sale Of 2250 Sq Ft At Lal Khan Bazaar,3.0,3.0,2250.0,chattogram,lal khan bazaar,2.9,12888.89,low,no
Visit This Apartment For Sale In Halishahar Near Khalpar Mosque,3.0,3.0,1645.0,chattogram,halishahar,0.77,4680.85,medium,no
"An Apartment Up For Sale Is Located At Halishahar, Near To Halisahar Cantonment Public School &amp; College.",3.0,2.0,1224.0,chattogram,halishahar,0.51,4166.67,high,no
"An Apartment Up For Sale Is Located At Lal Khan Bazaar , Near To Lalkhan Bazar Jame Mosjid.",3.0,3.0,1400.0,chattogram,lal khan bazaar,0.75,5357.14,medium,no
"This Constructed Flat For Sale In Lal Khan Bazaar , Near By Sun Shine School.",3.0,3.0,1372.0,chattogram,lal khan bazaar,0.72,5247.81,medium,no
2000 Sq Ft Apartment Is Ready For Sale At Halishahar Housing Estate,3.0,3.0,2000.0,chattogram,halishahar,1.1,5500.0,low,no
Envision Your Living Opportunity In This Apartment Of 2200 Sq Ft With Numerous Notions Of Contemporary Interior,3.0,3.0,2200.0,chattogram,halishahar,1.21,5500.0,medium,no
View This 2200 Sq Ft Apartment Available For Sale At Halishahar With 3 Beds,3.0,3.0,2200.0,chattogram,halishahar,1.21,5500.0,medium,no
2000 Sq Ft Flat Is Ready To Sale At Halishahar Housing Estate,3.0,3.0,2000.0,chattogram,halishahar,1.1,5500.0,medium,no
2000 Sq Ft Apartment Is Available For Sale At Halishahar,3.0,3.0,2000.0,chattogram,halishahar,1.1,5500.0,low,no
A Finely Built 1428 Sq Ft Flat Is Up For Sale In Halishahar,3.0,3.0,1428.0,chattogram,halishahar,0.5,3501.4,medium,no
Flat for Sale in Madarbari close to West Madarbari City Corporation Girls&#039; High School,2.0,2.0,990.0,chattogram,west madarbari ward,0.4,4040.4,low,no
Visit This Apartment For Sale In Bakalia Near Haji Eqbal Jame Masjid,3.0,3.0,1170.0,chattogram,bakalia,0.46,3931.62,high,no
"See This 950 Sq Ft Apartment For Sale Is All Set For You In 12 No. Sarai Para Ward, Double Mooring",2.0,2.0,950.0,chattogram,double mooring,0.34,3578.95,medium,no
South Khulsi Is Offering A 3699 Sq Ft Flat For Sale To Pick It For Your Next Home.,4.0,4.0,3699.0,chattogram,khulshi,3.3,8921.33,high,no
1994 Sq Ft Ready Apartment To Sale In Panchlaish,3.0,4.0,1994.0,chattogram,panchlaish,1.5,7522.57,low,no
An Apartment Of 1610 Sq.ft Is Up To Sale In Nasirabad Housing Society.,3.0,4.0,1610.0,chattogram,muradpur,1.05,6521.74,low,no
"A 1524 Sq Ft Apartment Is Ready For Sale In Jalalabad Housing Society, West Khulshi.",3.0,3.0,1524.0,chattogram,north pahartali ward,0.95,6233.6,medium,no
1700 Sq Ft Flat For Sale At 7 No. West Sholoshohor Ward,4.0,4.0,1700.0,chattogram,west sholoshohor ward,0.95,5588.24,medium,no
"Lovely Apartment Of 2150 Sq Ft Is Up For Sale In Zakir Hossain Road, Khulshi",3.0,4.0,2150.0,chattogram,khulshi,1.3,6046.51,medium,no
1450 Sq Ft Apartment Is Ready For Sale At 18 No. East Bakalia Ward,3.0,3.0,1450.0,chattogram,bakalia,0.65,4482.76,medium,no
"Buy This 2775 Sq Ft Flat In Muradpur, Nasirabad Housing Society",4.0,4.0,2775.0,chattogram,muradpur,2.16,7783.78,high,no
"1650 Sq Ft Ready Comfortable Flat Is For Sale At Uttara Housing Society, Bayazid",3.0,3.0,1650.0,chattogram,bayazid,0.66,4000.0,low,no
"Grab This Lovely Flat Of 1500 Sq Ft Is Up For Sale In Bakalia, Chattogram",3.0,3.0,1500.0,chattogram,bakalia,0.82,5466.67,medium,no
1400 Sq Ft Ready Apartment To Sale In Bakalia,3.0,3.0,1400.0,chattogram,bakalia,0.77,5500.0,medium,no
874 Sq Ft Apartment Space Is Available For Sale At 17 No West Bakalia Ward,2.0,2.0,874.0,chattogram,bakalia,0.48,5491.99,medium,no
Grab This 3 Bedroom Apartment Up For Sale At Muradpur Beside Doctors Hospital .,3.0,3.0,1450.0,chattogram,muradpur,0.9,6206.9,high,no
Verify This 1520 Sq Ft Apartment For Sale At East Nasirabad,3.0,3.0,1520.0,chattogram,east nasirabad,1.0,6578.95,medium,no
This 1520 Sq Ft Apartment Is Up For Sale At East Nasirabad,3.0,3.0,1520.0,chattogram,east nasirabad,1.0,6578.95,low,no
Buy This 1425 Sq Ft Ready Apartment In 22 No. Enayet Bazaar Ward,3.0,3.0,1425.0,chattogram,enayet bazaar ward,0.86,6035.09,medium,no
A Nice Flat With Three Bedroom Is Up For Sale In Nasirabad Housing Society,3.0,4.0,1900.0,chattogram,muradpur,1.42,7473.68,low,no
1200 Sq Ft Residential Apartment Is On Sale In Bayazid.,3.0,3.0,1200.0,chattogram,bayazid,0.5,4166.67,medium,no
Well Organized Flat Of 864 Sq Ft Is Now Ready For Sale In 17 No. West Bakalia Ward,2.0,2.0,864.0,chattogram,bakalia,0.48,5555.56,medium,no
Get Ready To Buy This 874 Sq Ft Apartment Located In 17 No. West Bakalia Ward,2.0,2.0,874.0,chattogram,bakalia,0.48,5491.99,medium,no
Well Built And Lovely Flat Of 1760 Sq Ft Is Available For Sale At Panchlaish Residential Area,3.0,3.0,1760.0,chattogram,chawk bazaar ward,1.4,7954.55,high,no
At 16 No. Chawk Bazaar Ward 1607 Sq Ft Splendid Flat For Sale,3.0,3.0,1607.0,chattogram,chawk bazaar ward,1.3,8089.61,medium,no
Get Comfortable In A Nice Flat For Sale In Chandgaon R/a Nearby Arabian International Madrasah,3.0,3.0,1650.0,chattogram,chandgaon ward,0.91,5515.15,medium,no
A 1150 Sq. Ft Apartment Which Is Up For Sale At Sholokbahar Near Dutch Bangla Bank Ltd.,2.0,2.0,1150.0,chattogram,sholokbahar,0.58,5043.48,low,no
1360 Square Feet Flat For Sale In 7 No. West Sholoshohor Ward,3.0,3.0,1360.0,chattogram,west sholoshohor ward,0.8,5882.35,medium,no
An Adequate And Cozy 1500 Sq. Ft Flat Is Ready For Sale At 15 No. Bagmoniram Ward.,3.0,3.0,1500.0,chattogram,bagmoniram ward,1.0,6666.67,high,no
Well-constructed 1400 Sq. Ft Flat Is Ready For Sale At Lake Valley R/A .,3.0,3.0,1400.0,chattogram,north pahartali ward,0.92,6571.43,low,no
Great Location! Check Out This Flat For Sale In 16 No. Chawk Bazaar Ward Which Is 1324 Sq Ft,3.0,3.0,1324.0,chattogram,chawk bazaar ward,1.15,8685.8,medium,no
"At Panchlaish Residential Area, a Brand New 3350 Square Feet Apartment Up For Sale",3.0,3.0,3350.0,chattogram,chawk bazaar ward,3.0,8955.22,medium,no
This Apartment Is Now Vacant For Sale In Momin Bagh R/A.,3.0,3.0,1350.0,chattogram,bayazid,0.45,5511.81,medium,no
"Apartment Is Ready For Sale At South Khulsi, Near Dutch Bangla Bank Ltd Fast Track",4.0,5.0,2600.0,chattogram,khulshi,1.35,5192.31,high,no
"Close to Uttara Residential Area Jame Masjid, an apartment for sale is available in Double Mooring",3.0,3.0,1175.0,chattogram,double mooring,0.47,4000.0,medium,no
See This Comfortable 1000 Sq.Ft Flat Is Available For Sale In 6 No East Sholoshohor Ward. And This Is Just What You Are Looking For In A Home!,3.0,2.0,1000.0,chattogram,bakalia,0.4,4000.0,medium,no
Plan to move in this 1400 SQ FT flat which is up for sale in 26 No. North Halishahar Ward,3.0,3.0,1400.0,chattogram,halishahar,0.8,5714.29,low,no
Select Your Next Residing Place At This Nice Flat Of 1302 Sq Ft In Dewan Bazar,3.0,3.0,1302.0,chattogram,bakalia,0.59,4531.49,medium,no
A Well-constructed 1770 Sq Ft Flat Is For Sale In 4 No Chandgaon Ward,3.0,3.0,1770.0,chattogram,chandgaon ward,0.7,3954.8,low,no
Take This 1162 Sq Ft Flat For Sale In The Settlement Of Khulshi Green Housing Society,3.0,3.0,1162.0,chattogram,khulshi,0.7,6024.1,medium,no
"In The Location Of Cosmopolitan R/A , 2 Bedroom Apartment Is Up For Sale",2.0,2.0,1140.0,chattogram,west sholoshohor ward,0.68,5964.91,low,no
Get An Attractive Good Location Flat In Nasirabad,4.0,5.0,2540.0,chattogram,bagmoniram ward,2.92,11496.06,low,no
2000 Sq Ft Apartment For Sale In Khushi Nearby Port City University.,3.0,4.0,2000.0,chattogram,khulshi,1.3,6500.0,low,no
Well Developed Apartment Of 1253 Sq Ft Is Up For Sale In Dewan Bazar,3.0,3.0,1253.0,chattogram,bakalia,0.56,4469.27,medium,no
Buy This 2500 Sq Ft Flat In 15 No. Bagmoniram Ward,4.0,5.0,2500.0,chattogram,bagmoniram ward,2.5,10000.0,low,no
Bring Your Family To Live A Standard Life In This 1162 Sq Ft Apartment To Sale In Khulshi Green Housing Society,3.0,3.0,1162.0,chattogram,khulshi,0.7,6024.1,medium,no
"1650 SQ FT flat is now for sale in Khulshi, Khulshi Green Housing Society",3.0,3.0,1650.0,chattogram,khulshi,0.97,5878.79,medium,no
"Buy This 2000 Sq Ft Apartment In 26 No. North Halishahar Ward, Halishahar Housing Estate",3.0,3.0,2000.0,chattogram,halishahar,1.1,5500.0,medium,no
"This 1300 Sq Ft Apartment Comes With Peaceful Living In 26 No. North Halishahar Ward, For Sale",3.0,3.0,1300.0,chattogram,halishahar,0.49,3769.23,medium,no
Buy This Splendid 1700 Sq Ft Flat At Bayazid,3.0,3.0,1700.0,chattogram,bayazid,0.7,4117.65,medium,no
Check This Beautiful 1302 Sq Ft Residence Is Up For Sale At Dewan Bazar,3.0,3.0,1302.0,chattogram,bakalia,0.59,4531.49,medium,no
Obtain This Well Fitted Flat Of 1510 Sq Ft Which Is Up For Sale In Shantibag R/a,3.0,3.0,1510.0,chattogram,double mooring,0.7,4635.76,medium,no
A 3 Bedroom And 1550 Sq Ft Properly Developed Flat For Sale In South Agrabad Near To Bangladesh Bank Colony High School,3.0,3.0,1550.0,chattogram,double mooring,0.93,6000.0,medium,no
"2 Bedroom, 2 Bathroom Apartment With A View Is Up For Sale In Cosmopolitan R/A",2.0,2.0,1120.0,chattogram,west sholoshohor ward,0.67,5982.14,low,no
There Is 3 Bedroom Apartment Up For Sale In The Location Of Bayazid Nearby Paharika Abashik Jam-E-Masjid.,3.0,3.0,1700.0,chattogram,bayazid,0.7,4117.65,medium,no
A 1565 Square Feet Residential Apartment For Sale Very Near To Baitul Jannat Jame Masjid In Kadamtali,3.0,3.0,1565.0,chattogram,double mooring,0.75,4792.33,low,no
A 1275 Sq. Ft Apartment Which Is Up For Sale At Bakalia Near To Kalamia Bazar,3.0,3.0,1275.0,chattogram,bakalia,0.48,3764.71,low,no
Buy This Amazing 1150 Sq Ft Apartment In The Area Of 6 No East Sholoshohor Ward,3.0,3.0,1150.0,chattogram,bakalia,0.52,4521.74,low,no
Offering You A Nice Flat For Sale In Nasirabad Housing Society Near Southpoint School And College,3.0,3.0,1350.0,chattogram,muradpur,1.77,5511.81,medium,no
"Situated In South Khulshi, Near Bazar, An Apartment Is Up For Sale",3.0,3.0,1350.0,chattogram,khulshi,0.9,5511.81,medium,no
1500 SQ Ft apartment for sale is all set for you to settle in Chawk Bazaar Ward close to People&#039;s Hospital Limited,3.0,3.0,1500.0,chattogram,chawk bazaar ward,0.98,6533.33,medium,no
Are You In Hurry? No Worries! You Can Buy This 1390 Sq Ft Flat For Sale In Katalgonj,3.0,3.0,1390.0,chattogram,panchlaish,1.1,7913.67,low,no
Well Designed 1300 Sq Ft Flat For Sale At South Khulshi,3.0,3.0,1300.0,chattogram,khulshi,0.97,7461.54,medium,no
1690 Sq Ft Beautiful Apartment Is Ready For Sale At 24 No. North Agrabad Ward,3.0,3.0,1690.0,chattogram,double mooring,0.84,4970.41,medium,no
"Buy This 1162 Sq Ft Flat With 3 Bedrooms, In The Area Of Khulshi",3.0,3.0,1162.0,chattogram,khulshi,0.7,6024.1,medium,no
At Kattali A Suitable Flat Is Up For Sale Which Is 1850 Sq Ft Close To Alamin Hospital,4.0,3.0,1850.0,chattogram,north kattali ward,0.85,4594.59,medium,no
"Comfortable and well designed flat of 1563 SQ FT in 4 No Chandgaon Ward for sale, near Chattagram International Dental College &amp; Hospital",3.0,3.0,1563.0,chattogram,chandgaon ward,0.6,3838.77,medium,no
Next To Jongi Shah Mosque At Chawk Bazaar This 1592 Square Feet Residential Apartment For Sale.,3.0,4.0,1592.0,chattogram,chawk bazaar ward,0.86,5402.01,medium,no
Grab This Lovely Flat Of 1300 Sq Ft Is Up For Sale In Bayazid Before It&#039;s Sold Out,3.0,3.0,1300.0,chattogram,bayazid,0.56,4307.69,low,no
Impressive Apartment Of 1360 Sq Ft Is Up For Sale In Double Mooring,3.0,3.0,1360.0,chattogram,double mooring,0.79,5808.82,medium,no
1060 Sq Ft Beautiful Apartment Is Ready For Sale In South Khulshi,2.0,2.0,1060.0,chattogram,khulshi,0.55,5188.68,medium,no
"Grab This Admirable 2600 Sq Ft Flat In North Khulshi, To Fulfill Your Desire.",3.0,3.0,2600.0,chattogram,khulshi,2.5,9615.38,medium,no
A Convenient 1450 Sq Ft Residential Flat Is Prepared To Be Sale At North Forida Para,3.0,3.0,1450.0,chattogram,chandgaon ward,0.75,5172.41,medium,no
Modern Home For Residents | 1305 Sq Ft Flat In South Khulsi For Sale,3.0,3.0,1305.0,chattogram,khulshi,1.1,8429.12,low,no
Lovely Apartment Of 2200 Sq Ft Is Up For Sale In Halishahar Housing Estate,3.0,3.0,2200.0,chattogram,halishahar,1.21,5500.0,medium,no
"In Halishahar Housing Estate , Make This 1400 Sq Ft Flat Your Next Residing Location Which Is Up For Sale.",3.0,3.0,1400.0,chattogram,halishahar,0.8,5714.29,medium,no
"Make This 1100 Sq Ft Apartment Your Next Residing Location, Which Is Up To Sale In 19 No. South Bakalia Ward",3.0,3.0,1100.0,chattogram,bakalia,0.55,5000.0,low,no
Great News! This 1800 Sq Ft Home For Sale In Sangbadik Co-operative Housing Society Which Can Be Your Next Destination,3.0,3.0,1800.0,chattogram,bayazid,0.82,4555.56,low,no
"Make This 1590 Sq Ft Flat Your Next Residing Location, Which Is Up For Sale In Proshanti R/A.",3.0,3.0,1590.0,chattogram,north kattali ward,0.75,4716.98,low,no
You Will Love To Live In This 1375 Sq Ft Apartment In 12 No. Sarai Para Ward,3.0,3.0,1375.0,chattogram,double mooring,0.48,3490.91,low,no
"Buy This 1480 Sq Ft Ready Apartment In Jamal Khan, Rahmatganj",3.0,3.0,1480.0,chattogram,jamal khan,1.1,7432.43,low,no
"A 1255 Sq Ft Residence For Sale With Spacious Bedrooms, Located At Kapasgola, 16 No. Chawk Bazaar Ward .",3.0,3.0,1255.0,chattogram,chawk bazaar ward,1.0,7968.13,medium,no
An Apartment Of 800 Sq.ft Is Up For Sale In Monsurabad Near Hajrat Khaja Mansur Ali Shah (r) Mazar,2.0,2.0,800.0,chattogram,double mooring,0.37,4625.0,low,no
"A Beautifully Constructed Apartment Of 1690 Sq Ft Is Vacant Right Now For Sale In 24 No. North Agrabad Ward,",3.0,3.0,1690.0,chattogram,double mooring,0.91,5384.62,medium,no
"A 1956 Sq Ft Nice House Is Available For Sale At New Monsurabad, With An Affordable Deal",3.0,3.0,1956.0,chattogram,North Kattali Ward,1.0,5112.47,medium,no
1544 Sq Ft Flat For Sale In West Khulshi,3.0,3.0,1544.0,chattogram,north pahartali ward,0.71,4598.45,medium,no
See This Apartment Is Up For Sale At Nasirabad Near Royal Hospital (pvt.) Limited,4.0,5.0,2500.0,chattogram,bagmoniram ward,1.75,7000.0,low,no
"An Apartment Is Ready For Sale At Bagmoniram, Near Hillview Jame Mosjid",3.0,3.0,1365.0,chattogram,bagmoniram ward,1.1,8058.61,medium,no
